Product Name,Price,Date,Link
"Primebook 2 Pro 2026 (New Launch) | 8GB RAM, 128GB UFS Storage | 14.1-Inch FHD IPS Display | 14 Hours Battery | MediaTek Helio G99 | Android 15 (PrimeOS 3.0) | Backlit Keyboard | in-Built AI (Gray)","24,990",2026-03-28,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTE2NDg3MDk2Mjc4MTg5OjE3NzQ3MjIxMjQ6c3BfbXRmOjMwMDcwMzk4OTkwNTczMjo6MDo6&url=%2FPrimebook-Storage-14-1-Inch-MediaTek-Keyboard%2Fdp%2FB0FFM8M9B5%2Fref%3Dsr_1_11_sspa%3Fdib%3DeyJ2IjoiMSJ9.qzqItt_Heg5H3NSpepPt1Yk223nzljG0WunESVfoNH8ZwYQqNriuRWoIfAqLP5wXnJwvidG6JZyBnqnhO-fBPKIJVxtPg7XWMsktTbcYal2QbSKH8aAiHC7IsBYJDYio3dwDKXIDI4HE13bssHZ84Uiq-sESBUD8809IUUMPQWl2Q6CNvBpy_xkBK8WTKk8M4ofrSRLJwgD4IegK5g8WelSiyyhdC6luZzOkOGlC6Fs.eQsIY2B_Wc3prlkp75g_vNLLwApQrO6I7RGw1l16IWw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1774722124%26sr%3D8-11-spons%26aref%3DskQygVG9IN%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=skQygVG9IN&sp_cr=ZAZ
"Primebook 2 Neo (2026) | 6GB RAM, 128GB Storage (Upgradable Upto 512GB) | MediaTek Helio G99 | Android 15 (PrimeOS3.0) | in-Built AI | 11.6” Thin & Light Laptop | Type-C, USB, MicroSD Ports","15,990",2026-03-28,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTE2NDg3MDk2Mjc4MTg5OjE3NzQ3MjIxMjQ6c3BfbXRmOjMwMDYyMTU0Nzc3ODMzMjo6MDo6&url=%2FPrimebook-Upgradable-MediaTek-G99-PrimeOS3-0%2Fdp%2FB0FDLB7BQZ%2Fref%3Dsr_1_12_sspa%3Fdib%3DeyJ2IjoiMSJ9.qzqItt_Heg5H3NSpepPt1Yk223nzljG0WunESVfoNH8ZwYQqNriuRWoIfAqLP5wXnJwvidG6JZyBnqnhO-fBPKIJVxtPg7XWMsktTbcYal2QbSKH8aAiHC7IsBYJDYio3dwDKXIDI4HE13bssHZ84Uiq-sESBUD8809IUUMPQWl2Q6CNvBpy_xkBK8WTKk8M4ofrSRLJwgD4IegK5g8WelSiyyhdC6luZzOkOGlC6Fs.eQsIY2B_Wc3prlkp75g_vNLLwApQrO6I7RGw1l16IWw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1774722124%26sr%3D8-12-spons%26aref%3DLK6QDIviNe%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=LK6QDIviNe&sp_cr=ZAZ
"HP Business 250R G10 (2025) Thin & Light Laptop with Intel Core 3 14th Gen 100U, 16GB RAM, 512GB SSD, 15.6″ IPS Display, Copilot Key, Windows 11 Pro & MS Office 2024, Turbo Silver (1.5 kg)","49,999",2026-03-28,https://www.amazon.in/HP-Business-Display-Copilot-Windows/dp/B0FY638QT9/ref=sr_1_13?dib=eyJ2IjoiMSJ9.qzqItt_Heg5H3NSpepPt1Yk223nzljG0WunESVfoNH8ZwYQqNriuRWoIfAqLP5wXnJwvidG6JZyBnqnhO-fBPKIJVxtPg7XWMsktTbcYal2QbSKH8aAiHC7IsBYJDYio3dwDKXIDI4HE13bssHZ84Uiq-sESBUD8809IUUMPQWl2Q6CNvBpy_xkBK8WTKk8M4ofrSRLJwgD4IegK5g8WelSiyyhdC6luZzOkOGlC6Fs.eQsIY2B_Wc3prlkp75g_vNLLwApQrO6I7RGw1l16IWw&dib_tag=se&keywords=laptop&qid=1774722124&sr=8-13
"acer Aspire Lite 12th Gen Intel Core i5-12450H, Office 2024 + M365 Basic, 16GB RAM/512GB SSD, 39.62cm(15.6"") FHD IPS Display Win11H, Pure Silver, 1.7KG,AL15-52H, Backlit KB, Thin & Light Laptop","51,990",2026-03-28,https://www.amazon.in/Acer-i5-12450H-Windows11Home-AL15-52H-Keyboard/dp/B0DDL495SX/ref=sr_1_14?dib=eyJ2IjoiMSJ9.qzqItt_Heg5H3NSpepPt1Yk223nzljG0WunESVfoNH8ZwYQqNriuRWoIfAqLP5wXnJwvidG6JZyBnqnhO-fBPKIJVxtPg7XWMsktTbcYal2QbSKH8aAiHC7IsBYJDYio3dwDKXIDI4HE13bssHZ84Uiq-sESBUD8809IUUMPQWl2Q6CNvBpy_xkBK8WTKk8M4ofrSRLJwgD4IegK5g8WelSiyyhdC6luZzOkOGlC6Fs.eQsIY2B_Wc3prlkp75g_vNLLwApQrO6I7RGw1l16IWw&dib_tag=se&keywords=laptop&qid=1774722124&sr=8-14
"HP Smartchoice Victus, AMD Ryzen 7 7445HS, 6GB RTX 3050, 16GB DDR5(Upgradeable) 512GB SSD, FHD, 144Hz, 300 nits, 15.6''/39.6cm, Win 11, M365* Office24, Blue, 2.29kg, fb3134AX/3120ax, Gaming Laptop","72,990",2026-03-28,https://www.amazon.in/HP-Smartchoice-Upgradeable-Office24-fb3134AX/dp/B0FDKPXD95/ref=sr_1_15?dib=eyJ2IjoiMSJ9.qzqItt_Heg5H3NSpepPt1Yk223nzljG0WunESVfoNH8ZwYQqNriuRWoIfAqLP5wXnJwvidG6JZyBnqnhO-fBPKIJVxtPg7XWMsktTbcYal2QbSKH8aAiHC7IsBYJDYio3dwDKXIDI4HE13bssHZ84Uiq-sESBUD8809IUUMPQWl2Q6CNvBpy_xkBK8WTKk8M4ofrSRLJwgD4IegK5g8WelSiyyhdC6luZzOkOGlC6Fs.eQsIY2B_Wc3prlkp75g_vNLLwApQrO6I7RGw1l16IWw&dib_tag=se&keywords=laptop&qid=1774722124&sr=8-15
"HP 255 G10 Laptop for Home or Work, 16GB RAM DDR5, 512GB SSD, 15.6"" Full HD, Ryzen 3 7335U (Beats Intel i5-1135G7), HDMI, USB-C, Windows 11","51,299",2026-03-28,https://www.amazon.in/HP-255-Laptop-i5-1135G7-Windows/dp/B0FDBLR2HT/ref=sr_1_16?dib=eyJ2IjoiMSJ9.qzqItt_Heg5H3NSpepPt1Yk223nzljG0WunESVfoNH8ZwYQqNriuRWoIfAqLP5wXnJwvidG6JZyBnqnhO-fBPKIJVxtPg7XWMsktTbcYal2QbSKH8aAiHC7IsBYJDYio3dwDKXIDI4HE13bssHZ84Uiq-sESBUD8809IUUMPQWl2Q6CNvBpy_xkBK8WTKk8M4ofrSRLJwgD4IegK5g8WelSiyyhdC6luZzOkOGlC6Fs.eQsIY2B_Wc3prlkp75g_vNLLwApQrO6I7RGw1l16IWw&dib_tag=se&keywords=laptop&qid=1774722124&sr=8-16
"acer Nitro V 15 Gaming Laptop 15.6"" FHD IPS 165Hz Intel 8-core i5-13420H 16GB RAM 512GB SSD GeForce RTX 5050 GDDR7 DLSS4 (Up to 440 AI Tops) Backlit Thunderbolt WiFi6 Win11 ICP Hub","1,09,990",2026-03-28,https://www.amazon.in/acer-Nitro-15-i5-13420H-Thunderbolt/dp/B0G7GZNKQW/ref=sr_1_17?dib=eyJ2IjoiMSJ9.qzqItt_Heg5H3NSpepPt1Yk223nzljG0WunESVfoNH8ZwYQqNriuRWoIfAqLP5wXnJwvidG6JZyBnqnhO-fBPKIJVxtPg7XWMsktTbcYal2QbSKH8aAiHC7IsBYJDYio3dwDKXIDI4HE13bssHZ84Uiq-sESBUD8809IUUMPQWl2Q6CNvBpy_xkBK8WTKk8M4ofrSRLJwgD4IegK5g8WelSiyyhdC6luZzOkOGlC6Fs.eQsIY2B_Wc3prlkp75g_vNLLwApQrO6I7RGw1l16IWw&dib_tag=se&keywords=laptop&qid=1774722124&sr=8-17
"HP 15, Intel Core 5-120U (8GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr), Office Home24, Silver,1.59kg, fd0651TU, FHD Camera w/Privacy Shutter, Backlit Laptop","52,990",2026-03-28,https://www.amazon.in/HP-Anti-Glare-Micro-Edge-fd0651TU-Privacy/dp/B0GF8BZ3G2/ref=sr_1_18?dib=eyJ2IjoiMSJ9.qzqItt_Heg5H3NSpepPt1Yk223nzljG0WunESVfoNH8ZwYQqNriuRWoIfAqLP5wXnJwvidG6JZyBnqnhO-fBPKIJVxtPg7XWMsktTbcYal2QbSKH8aAiHC7IsBYJDYio3dwDKXIDI4HE13bssHZ84Uiq-sESBUD8809IUUMPQWl2Q6CNvBpy_xkBK8WTKk8M4ofrSRLJwgD4IegK5g8WelSiyyhdC6luZzOkOGlC6Fs.eQsIY2B_Wc3prlkp75g_vNLLwApQrO6I7RGw1l16IWw&dib_tag=se&keywords=laptop&qid=1774722124&sr=8-18
"MSI Thin 15, Intel 13th Gen. i5-13420H, 40CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 3050, GDDR6 6GB/Cosmos Gray/1.8Kg) B13UDX-129IN","60,990",2026-03-28,https://www.amazon.in/MSI-i5-13420H-Windows-GeForce-B13UDX-129IN/dp/B0G4SQRY6T/ref=sr_1_19?dib=eyJ2IjoiMSJ9.qzqItt_Heg5H3NSpepPt1Yk223nzljG0WunESVfoNH8ZwYQqNriuRWoIfAqLP5wXnJwvidG6JZyBnqnhO-fBPKIJVxtPg7XWMsktTbcYal2QbSKH8aAiHC7IsBYJDYio3dwDKXIDI4HE13bssHZ84Uiq-sESBUD8809IUUMPQWl2Q6CNvBpy_xkBK8WTKk8M4ofrSRLJwgD4IegK5g8WelSiyyhdC6luZzOkOGlC6Fs.eQsIY2B_Wc3prlkp75g_vNLLwApQrO6I7RGw1l16IWw&dib_tag=se&keywords=laptop&qid=1774722124&sr=8-19
"acer Aspire 3, Intel Pentium N6000, 12GB LPDDR4X RAM, 512GB SSD, HD, 15.6""/39.62cm, Windows 11 Home, Pure Silver, 1.5KG, A325-45, Thin and Light Laptop","35,499",2026-03-28,https://www.amazon.in/acer-Pentium-LPDDR4X-39-62cm-A325-45/dp/B0GLXWY8ZX/ref=sr_1_20?dib=eyJ2IjoiMSJ9.qzqItt_Heg5H3NSpepPt1Yk223nzljG0WunESVfoNH8ZwYQqNriuRWoIfAqLP5wXnJwvidG6JZyBnqnhO-fBPKIJVxtPg7XWMsktTbcYal2QbSKH8aAiHC7IsBYJDYio3dwDKXIDI4HE13bssHZ84Uiq-sESBUD8809IUUMPQWl2Q6CNvBpy_xkBK8WTKk8M4ofrSRLJwgD4IegK5g8WelSiyyhdC6luZzOkOGlC6Fs.eQsIY2B_Wc3prlkp75g_vNLLwApQrO6I7RGw1l16IWw&dib_tag=se&keywords=laptop&qid=1774722124&sr=8-20
"Primebook 2 Max 2026 (New Launch) | 8GB RAM, 256GB UFS Storage | 15.6-Inch Full HD IPS Display | 12hrs Battery | MediaTek Helio G99 | Android 15 (PrimeOS 3.0) | Backlit Keyboard | in-Built AI (Gray)","28,990",2026-03-28,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTE2NDg3MDk2Mjc4MTg5OjE3NzQ3MjIxMjQ6c3BfYnRmOjMwMDcwMzk4OTkwNTYzMjo6MDo6&url=%2FPrimebook-Storage-15-6-Inch-MediaTek-Keyboard%2Fdp%2FB0FFMQB3KL%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.qzqItt_Heg5H3NSpepPt1Yk223nzljG0WunESVfoNH8ZwYQqNriuRWoIfAqLP5wXnJwvidG6JZyBnqnhO-fBPKIJVxtPg7XWMsktTbcYal2QbSKH8aAiHC7IsBYJDYio3dwDKXIDI4HE13bssHZ84Uiq-sESBUD8809IUUMPQWl2Q6CNvBpy_xkBK8WTKk8M4ofrSRLJwgD4IegK5g8WelSiyyhdC6luZzOkOGlC6Fs.eQsIY2B_Wc3prlkp75g_vNLLwApQrO6I7RGw1l16IWw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1774722124%26sr%3D8-21-spons%26aref%3DyGN6kTblgi%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=yGN6kTblgi&sp_cr=ZAZ
"HP 15, 13th Gen Intel Core i5-1335U (16GB DDR4,512GB SSD) FHD, Anti-Glare,Micro-Edge, 15.6''/39.6cm, Win11, M365(1yr)* Office24, Silver,1.59kg, fd0467tu, Iris Xe, FHD Camera w/Shutter, Backlit Laptop","57,990",2026-03-28,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTE2NDg3MDk2Mjc4MTg5OjE3NzQ3MjIxMjQ6c3BfYnRmOjMwMDUyODM3NTk2OTEzMjo6MDo6&url=%2FHP-i5-1334U-Microsoft-Graphics-fd0467tu%2Fdp%2FB0DTK9DZB4%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.qzqItt_Heg5H3NSpepPt1Yk223nzljG0WunESVfoNH8ZwYQqNriuRWoIfAqLP5wXnJwvidG6JZyBnqnhO-fBPKIJVxtPg7XWMsktTbcYal2QbSKH8aAiHC7IsBYJDYio3dwDKXIDI4HE13bssHZ84Uiq-sESBUD8809IUUMPQWl2Q6CNvBpy_xkBK8WTKk8M4ofrSRLJwgD4IegK5g8WelSiyyhdC6luZzOkOGlC6Fs.eQsIY2B_Wc3prlkp75g_vNLLwApQrO6I7RGw1l16IWw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1774722124%26sr%3D8-22-spons%26aref%3D1PPBtuaYx5%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=1PPBtuaYx5&sp_cr=ZAZ
"HP Omnibook 5 OLED (Previously Pavilion), Snapdragon X Processor (16GB LPDDR5x,1TB SSD) 2K OLED,16''/40.6cm, Win11, M365*Office24, Glacier Silver, 1.59kg, fb0001QU, Backlit, Next-Gen AI Laptop","71,990",2026-03-28,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3Nzk1OTc5NDIyMTYyNzY5OjE3NzQ3MjIxNDM6c3BfYXRmX25leHQ6MzAwOTExMDY4NDk3MDMyOjowOjo&url=%2FHP-Previously-Snapdragon-Processor-fb0001QU%2Fdp%2FB0FRM3G9JF%2Fref%3Dsr_1_17_sspa%3Fdib%3DeyJ2IjoiMSJ9.L4eu5_rRetfF89-yJ2x3jYED-wf_50nDmLcGkXyME3c_W0gCqwTTg5mMIYgc1TK7594czjpJNs2-3IwGTjklLwyPFPjyVhp_DYpzOM7dLFw5BCRM8Fr10Ts_hwkc1WRmDIw1AAjUK-e9m4LoFxlcsYohBuBjjjotpO5pOYJgf_R7kPPX0Jwag9iPBH9eDWcpws3ohVD3YM72BtTiTrsAvF29gyz-AQNG6KH_svgjBQs.cJ6Nveq0arYc9FwVlt-iwohVi7ntUo1CzSYOfcXHYuw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1774722143%26sr%3D8-17-spons%26aref%3DVjGFaLvZgu%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=VjGFaLvZgu&sp_cr=ZAZ
